game_id,player_current_club,tournament,gameday,venue_country,venue_city,date,home_team,guest_team,result,player_position,goal_amount,assists_amount,own_goals_amount,yellow_card,yellow_red_card,red_card
4178576,UnbekanntUnbekannt,WM-Qualifikation Südamerika,Gruppe A,Peru,Lima,18.10.2023,Peru,Argentinien,0:2,RA,2,0,0,,,
4178581,UnbekanntUnbekannt,WM-Qualifikation Südamerika,Gruppe A,Argentinien,"La Boca, Buenos Aires, Capital Federal",17.11.2023,Argentinien,Uruguay,0:2,RA,0,0,0,,,
4178584,UnbekanntUnbekannt,WM-Qualifikation Südamerika,Gruppe A,Brasilien,Rio de Janeiro,22.11.2023,Brasilien,Argentinien,0:1,HS,0,0,0,,,
4347266,UnbekanntUnbekannt,Freundschaftsspiele,,Vereinigte Staaten,"Chicago, Illinois",10.06.2024,Argentinien,Ecuador,1:0,HS,0,0,0,,,
4347282,UnbekanntUnbekannt,Freundschaftsspiele,,Vereinigte Staaten,,15.06.2024,Argentinien,Guatemala,4:1,HS,2,1,0,,,
4318070,UnbekanntUnbekannt,Copa América 2024,Gruppe A,Vereinigte Staaten,,21.06.2024,Argentinien,Kanada,2:0,HS,0,1,0,,,
4238562,UnbekanntUnbekannt,Copa América 2024,Gruppe A,Vereinigte Staaten,"East Rutherford, New Jersey",26.06.2024,Chile,Argentinien,0:1,HS,0,0,0,,,
4359358,UnbekanntUnbekannt,Copa América 2024,Viertelfinale,Vereinigte Staaten,Houston,05.07.2024,Argentinien,Ecuador,5:3  n.E.,HS,0,0,0,,,
4359362,UnbekanntUnbekannt,Copa América 2024,Halbfinale,Vereinigte Staaten,"East Rutherford, New Jersey",10.07.2024,Argentinien,Kanada,2:0,HS,1,0,0,,,
4359365,UnbekanntUnbekannt,Copa América 2024,Finale,Vereinigte Staaten,"Miami Gardens, Florida",15.07.2024,Argentinien,Kolumbien,1:0  n.V.,HS,0,0,0,,,
4420128,UnbekanntUnbekannt,WM-Qualifikation Südamerika,Gruppe A,Venezuela,Puerto Ordaz,10.10.2024,Venezuela,Argentinien,1:1,MS,0,0,0,,,
4420129,UnbekanntUnbekannt,WM-Qualifikation Südamerika,Gruppe A,Argentinien,Buenos Aires,16.10.2024,Argentinien,Bolivien,6:0,RA,3,2,0,,,
4420135,UnbekanntUnbekannt,WM-Qualifikation Südamerika,Gruppe A,Paraguay,Asunción,15.11.2024,Paraguay,Argentinien,2:1,RA,0,0,0,,,
4420139,UnbekanntUnbekannt,WM-Qualifikation Südamerika,Gruppe A,Argentinien,"La Boca, Buenos Aires, Capital Federal",20.11.2024,Argentinien,Peru,1:0,RA,0,1,0,,,
